order_month,region,sales_channel,revenue,gross_profit,gross_margin_pct,units_sold,total_orders,average_order_value,returned_orders,return_amount,return_rate_pct,discount_amount,gross_sales_before_discount,discount_rate_pct,revenue_target,profit_target,revenue_target_achievement_pct,profit_target_achievement_pct
2025-01-01,West,Mobile App,48878.43999999999,24297.01,0.4970905372593725,177,105,465.5089523809523,1,2198.7,0.009523809523809525,2979.2299999999996,51857.67,0.05745013225623133,405705.83,109443.69,0.1204775391075844,0.22200466742303734
2025-02-01,Central,Mobile App,36268.020000000004,16386.890000000003,0.45182753290640076,153,94,385.83000000000004,7,3026.95,0.07446808510638298,2894.8299999999986,39162.85,0.07391775624092728,251789.77,81218.81,0.14404087981811178,0.2017622518724419
2025-01-01,North,Physical Store,31553.420000000006,15597.890000000003,0.49433278547935533,146,81,389.54839506172846,2,1171.53,0.024691358024691357,2308.4400000000005,33861.86,0.06817227405700692,511031.21,145788.28,0.06174460460056834,0.10699001318898888
2025-05-01,East,Website,54080.47999999999,23848.030000000002,0.44097297213338355,238,130,416.00369230769223,11,3805.5099999999998,0.08461538461538462,4920.710000000001,59001.189999999995,0.08340018226751023,,,,
2025-07-01,Central,Physical Store,31838.90000000001,15167.680000000004,0.4763883174355898,153,89,357.74044943820235,5,1105.3400000000001,0.056179775280898875,2912.66,34751.55999999999,0.08381379138087616,518016.88,122720.54,0.06146305502631499,0.12359528404943464
2025-05-01,Central,Website,41209.71,18535.309999999998,0.44978016103486285,179,103,400.09427184466017,13,9947.17,0.1262135922330097,3685.1300000000015,44894.83999999999,0.08208359802596472,385188.25,106296.78,0.10698589585741516,0.17437320302646983
2025-02-01,West,Website,39008.04,17451.550000000003,0.44738341121471376,187,112,348.28607142857146,3,1243.77,0.026785714285714284,2723.71,41731.75,0.06526709280104477,453319.12,154104.01,0.08604984497455126,0.11324526856893602
2025-07-01,North,Marketplace,35498.849999999984,16915.46,0.47650726713682295,145,78,455.1134615384613,10,4556.97,0.1282051282051282,1746.12,37244.969999999994,0.046882035345980955,273188.13,88370.7,0.12994287123675535,0.19141480151226595
2025-03-01,North,Physical Store,38122.32999999998,17671.120000000006,0.4635372496906673,166,94,405.5567021276594,6,2320.48,0.06382978723404255,3095.6100000000006,41217.939999999995,0.0751034622302813,491036.87,176091.63,0.07763639011465673,0.10035184522966825
2025-10-01,South,Website,38810.05999999997,18298.620000000003,0.471491669943309,161,99,392.02080808080774,9,4539.64,0.09090909090909091,2889.26,41699.319999999985,0.06928794042684631,382237.82,90854.7,0.10153380426876642,0.20140532080343673
2025-09-01,East,Marketplace,58759.25999999999,27639.09999999999,0.4703786262795004,260,128,459.0567187499999,9,2722.2899999999995,0.0703125,4345.050000000001,63104.31000000001,0.06885504334014586,273725.31,76129.11,0.2146650596541474,0.36305560382881125
2025-08-01,North,Marketplace,35915.389999999985,15789.179999999997,0.43962156613084263,148,92,390.3846739130433,3,2842.79,0.03260869565217391,3378.000000000001,39293.39,0.08596865783278056,250409.82,82311.5,0.1434264438990451,0.19182228485691546
2025-11-01,Central,Physical Store,42039.98999999999,19115.76,0.4547041995014747,184,108,389.2591666666666,8,2710.36,0.07407407407407407,3539.2900000000004,45579.279999999984,0.07765129242936707,251125.63,73390.13,0.16740621019049307,0.2604677222945374
2025-12-01,North,Mobile App,37411.19000000001,16372.82,0.43764499338299573,158,92,406.6433695652175,8,3238.9400000000005,0.08695652173913043,3439.4599999999996,40850.65000000001,0.08419596750602497,307667.23,109154.38,0.12159627790063963,0.14999691262961687
2025-04-01,West,Website,33523.15,15418.42,0.45993350863507754,147,92,364.3820652173913,8,3072.92,0.08695652173913043,2291.1199999999994,35814.270000000004,0.063972265803547,325818.45,73513.95,0.10288904756621364,0.2097346149948411
2025-11-01,East,Physical Store,54788.640000000036,25307.87,0.4619182005612839,251,143,383.1373426573429,5,1257.76,0.03496503496503497,3684.219999999999,58472.860000000044,0.06300735076067762,350867.73,83431.8,0.15615183533692323,0.303336018160941
2025-10-01,East,Marketplace,51197.81999999998,25954.800000000017,0.5069512725346514,201,120,426.64849999999984,6,1229.67,0.05,2356.0400000000013,53553.85999999999,0.0439938409668323,470091.25,128731.62,0.10891038707910428,0.20161946225799085
2025-04-01,Central,Website,54606.719999999994,26030.6,0.4766922459360313,225,121,451.2952066115702,4,2080.9,0.03305785123966942,4000.8,58607.52,0.06826427734870884,367793.63,107010.52,0.14847108689729072,0.2432527194522557
2025-05-01,North,Mobile App,27983.989999999994,12208.450000000004,0.4362655218215847,126,82,341.26817073170724,9,5137.39,0.10975609756097561,2452.530000000001,30436.51999999999,0.08057852868856236,515312.96,120427.42,0.05430484418633677,0.10137599892117596
2025-11-01,South,Mobile App,36470.859999999986,17530.679999999997,0.48067635366975175,159,95,383.90378947368407,11,3480.1400000000003,0.11578947368421053,2315.4799999999996,38786.33999999999,0.05969833709496695,463085.59,155662.27,0.07875619709954694,0.11261996885950588
2025-12-01,East,Marketplace,61184.56999999999,29211.96,0.4774399820085359,231,118,518.5133050847458,9,2145.8600000000006,0.07627118644067797,5405.669999999999,66590.24000000002,0.08117811258827115,377646.34,127319.13,0.1620155248955941,0.22943889107630563
2025-12-01,West,Mobile App,32861.079999999994,14777.579999999994,0.4496985491651521,156,92,357.18565217391296,8,3536.8600000000006,0.08695652173913043,2179.0199999999995,35040.1,0.062186466362824294,246224.3,69777.53,0.13345993876315213,0.211781357121698
2025-01-01,West,Physical Store,46251.87000000001,21585.140000000003,0.46668686044477764,183,100,462.5187000000001,5,1236.59,0.05,3797.330000000001,50049.200000000004,0.0758719420090631,405705.83,109443.69,0.11400346403698465,0.19722598899945717
2025-09-01,North,Website,41223.58,19348.830000000005,0.4693631654504535,164,83,496.6696385542169,8,3139.3399999999997,0.0963855421686747,2867.17,44090.750000000015,0.06502883257826186,231481.91,63746.41,0.1780855359280559,0.3035281516245386
2025-06-01,North,Website,42820.12000000002,19848.329999999994,0.4635281264975434,164,89,481.1249438202249,3,1539.3600000000001,0.033707865168539325,3943.119999999999,46763.23999999999,0.0843209324246994,344412.14,98020.0,0.12432813779444597,0.20249265456029375
2025-06-01,South,Website,43064.63,19099.76999999999,0.44351408568934625,187,107,402.4731775700934,6,2676.24,0.056074766355140186,3552.6299999999987,46617.26,0.0762084687088001,510837.65,147806.23,0.08430198909575282,0.12922168436337214
2025-09-01,Central,Website,36390.979999999996,16236.239999999998,0.44616110915397167,206,114,319.2191228070175,4,1267.32,0.03508771929824561,4279.1,40670.08,0.10521493933623932,505440.39,111368.07,0.07199855951361543,0.14578900397573558
2025-10-01,North,Physical Store,34734.240000000005,16094.059999999989,0.46334855750406473,167,96,361.81500000000005,9,3313.63,0.09375,3635.45,38369.69000000001,0.0947479638224859,422778.24,115368.66,0.08215711385713703,0.13950114355146354
2025-02-01,Central,Physical Store,45848.79999999999,21438.299999999992,0.46758693793512585,191,102,449.49803921568616,5,3917.57,0.049019607843137254,3705.3499999999995,49554.15,0.07477375759648787,251789.77,81218.81,0.18209159172749548,0.26395732712656084
2025-02-01,East,Mobile App,44548.59000000001,19971.819999999996,0.4483154236755864,236,133,334.9518045112783,10,5993.510000000001,0.07518796992481203,3126.4200000000005,47675.01000000001,0.06557775236963767,454213.36,141737.76,0.09807855497689459,0.14090684091522254
2025-12-01,Central,Mobile App,41865.94999999999,18443.219999999994,0.4405303116255572,187,110,380.59954545454536,6,3495.6500000000005,0.05454545454545454,4612.5599999999995,46478.509999999995,0.09924070285385654,261293.55,89638.45,0.16022573079205357,0.20575121501989374
2025-10-01,Central,Marketplace,58116.550000000025,28680.12,0.49349316158650136,231,112,518.8977678571431,4,665.42,0.03571428571428571,4161.079999999999,62277.63000000002,0.06681500243345802,385435.55,108823.51,0.15078149900807028,0.2635470956597522
2025-06-01,East,Physical Store,54889.22,26058.68,0.4747504154732022,234,125,439.11376,4,222.16,0.032,4312.990000000001,59202.209999999985,0.07285184117282112,408959.15,107820.37,0.13421687716242564,0.24168605616916358
2025-05-01,West,Physical Store,58363.65000000002,27231.39000000001,0.46658133958379916,212,115,507.5100000000002,3,1721.02,0.02608695652173913,3890.7799999999993,62254.42999999997,0.0624980423079932,250477.56,62752.45,0.23300949594047476,0.43394943145646125
2025-08-01,West,Website,40812.34000000002,18906.3,0.46324959558800083,180,112,364.395892857143,8,2558.2400000000002,0.07142857142857142,3293.2899999999986,44105.62999999998,0.07466824530111008,509498.98,164916.07,0.08010288852786324,0.11464195090266217
2025-11-01,North,Marketplace,29592.570000000003,14487.910000000002,0.4895793099416509,116,74,399.89959459459465,3,2004.7600000000002,0.04054054054054054,1531.03,31123.599999999995,0.04919193152463083,426444.89,96992.37,0.06939365600089616,0.14937164645012802
2025-07-01,West,Physical Store,42808.01000000002,20321.03,0.47470158038180216,180,102,419.6863725490198,6,5472.26,0.058823529411764705,3268.4899999999993,46076.50000000001,0.07093616051566413,463763.91,164745.52,0.09230560868783433,0.12334799756618571
2025-09-01,West,Website,45186.22,22436.180000000008,0.4965270385529041,176,98,461.0838775510204,3,841.65,0.030612244897959183,2573.39,47759.61,0.053882140159854736,457732.01,129195.97,0.09871763174264347,0.1736600607588612
2025-02-01,North,Website,39631.69000000001,20085.859999999997,0.5068131083988594,146,78,508.09858974358986,3,1228.1899999999998,0.038461538461538464,2948.6299999999987,42580.32000000001,0.06924865759580948,380746.51,98119.09,0.10408943735295173,0.20470899189953756
2025-01-01,North,Mobile App,37771.01,18121.2,0.4797647719772386,174,97,389.3918556701031,1,322.15,0.010309278350515464,2471.4500000000007,40242.46,0.06141398910503982,511031.21,145788.28,0.07391135660775004,0.12429805742958214
2025-09-01,South,Physical Store,56081.72,27155.309999999987,0.4842096497753633,203,125,448.65376000000003,2,164.46,0.016,3690.059999999999,59771.779999999984,0.06173582249014502,486347.9,171586.46,0.11531194027978736,0.15826021470458676
2025-05-01,East,Marketplace,55050.38000000001,26704.330000000005,0.48508893126623287,222,127,433.4675590551182,5,2212.52,0.03937007874015748,4234.25,59284.62999999999,0.0714223905926376,,,,
2025-02-01,South,Mobile App,30079.910000000007,13553.159999999998,0.45057182684389663,141,86,349.7663953488373,4,1572.2599999999998,0.046511627906976744,1466.45,31546.360000000008,0.04648555332532817,464657.83,130575.45,0.06473561416150031,0.10379562161187267
2025-07-01,East,Marketplace,54783.280000000006,24126.60000000001,0.4404007938188441,229,138,396.9802898550725,14,5903.46,0.10144927536231885,4694.2300000000005,59477.51,0.07892445396587719,243656.36,74694.9,0.2248382927496742,0.3230019720221864
2025-11-01,West,Mobile App,40897.52999999999,19126.119999999995,0.46765953836331925,179,107,382.219906542056,7,2376.69,0.06542056074766354,2502.6299999999997,43400.16,0.05766407312784099,462658.9,164573.51,0.08839672164525526,0.11621627320216962
2025-08-01,Central,Physical Store,38898.97999999998,18679.930000000004,0.48021644783487927,150,92,422.81499999999977,5,2278.86,0.05434782608695652,2364.81,41263.79,0.05730956851030891,280700.06,78586.74,0.13857845274418532,0.23769824273153464
2025-08-01,South,Website,52540.87,24587.820000000007,0.4679751210819312,207,115,456.87713043478266,8,2330.79,0.06956521739130435,3535.9100000000008,56076.78,0.06305479736889316,495131.69,169081.18,0.10611494085543181,0.14542020584431697
2025-04-01,South,Website,32929.37,15515.640000000001,0.47117937573661445,140,87,378.49850574712644,7,3345.9300000000003,0.08045977011494253,2366.0500000000006,35295.42,0.06703560971933471,251479.82,77653.35,0.13094239529835833,0.19980644750033322
2025-04-01,North,Website,33138.509999999995,16324.270000000002,0.4926072415446562,139,86,385.33151162790693,6,2039.07,0.06976744186046512,1978.7900000000002,35117.299999999996,0.05634801080948707,228463.4,72309.85,0.14504953528661482,0.22575444424238192
2025-04-01,East,Physical Store,56762.229999999974,26729.739999999998,0.47090715075852396,220,122,465.26418032786864,9,3218.61,0.07377049180327869,4893.590000000001,61655.82000000001,0.07936947396044688,353620.38,120161.45,0.1605174170108634,0.2224485473502525
2025-01-01,Central,Website,50043.900000000016,24684.960000000006,0.4932661123533537,195,101,495.48415841584176,2,949.4,0.019801980198019802,4231.599999999999,54275.50000000001,0.07796519608294716,366822.88,94642.94,0.1364252415225572,0.26082199052565364
2025-06-01,West,Website,33288.810000000005,16525.710000000003,0.4964343874112652,143,84,396.2953571428572,4,1243.9,0.047619047619047616,2198.3700000000003,35487.18,0.06194828667704789,415803.36,96298.66,0.08005902116808293,0.17160892996849594
2025-05-01,South,Marketplace,51359.61000000002,24809.149999999998,0.48304786582296844,182,101,508.51099009901014,6,2125.4900000000002,0.0594059405940594,3776.5299999999997,55136.14000000002,0.06849463890653205,406447.71,127941.74,0.1263621586156803,0.1939097436067385
2025-10-01,West,Website,41024.68999999999,19421.4,0.47340759917990866,183,96,427.3405208333332,5,3412.1000000000004,0.052083333333333336,3966.2399999999993,44990.93,0.0881564350859162,385831.83,86767.46,0.1063279045692005,0.22383275942386696
2025-12-01,South,Marketplace,40748.490000000005,20610.899999999998,0.5058076998681422,157,94,433.49457446808515,7,3030.65,0.07446808510638298,3357.8400000000006,44106.33000000001,0.07613056901356335,499946.74,150243.54,0.08150566198311446,0.13718326924405533
2025-03-01,Central,Marketplace,52617.119999999995,25525.43,0.48511644118872344,204,111,474.0281081081081,11,4124.6,0.0990990990990991,4014.4300000000003,56631.55,0.07088681132690171,417098.22,129717.6,0.12615043046695332,0.19677692155883242
2025-03-01,East,Website,53864.72000000001,23391.040000000008,0.43425529734490415,215,113,476.6789380530974,5,2629.76,0.04424778761061947,3654.3100000000004,57519.030000000006,0.06353219099835307,256028.95,73083.91,0.21038527088440587,0.32005731494114104
2025-06-01,Central,Marketplace,41470.560000000005,19644.690000000002,0.47370206720140745,163,105,394.95771428571436,4,2619.6099999999997,0.0380952380952381,3348.58,44819.14,0.07471316941824407,384507.22,116012.74,0.10785378750495246,0.16933217851763524
2025-07-01,South,Mobile App,46608.03999999999,21335.839999999997,0.457771663429743,192,108,431.55592592592586,8,3884.9599999999996,0.07407407407407407,4643.299999999999,51251.33999999999,0.09059860678764692,298891.3,74700.45,0.15593642237161134,0.2856186274647609
2025-08-01,East,Mobile App,53090.979999999996,25951.470000000005,0.4888112820671234,219,128,414.77328124999997,10,6231.669999999999,0.078125,3070.459999999999,56161.44000000001,0.05467203120147914,433460.73,113072.83,0.12248163749458918,0.22951110359579754
2025-03-01,South,Physical Store,42831.43999999999,20203.769999999993,0.4717041967302523,189,104,411.8407692307691,5,2946.5,0.04807692307692308,3099.4100000000003,45930.850000000006,0.06747991818135306,260261.58,72247.08,0.16457073687172724,0.27964825706450686
2025-03-01,West,Mobile App,51464.87000000001,24319.56000000001,0.47254680717157166,222,115,447.52060869565224,3,1501.52,0.02608695652173913,3514.0699999999997,54978.94000000003,0.06391665608685794,351996.38,94382.48,0.1462085206671728,0.25767027948407384
2025-01-01,East,Marketplace,53504.21000000005,25459.919999999984,0.47584890983344974,239,138,387.71166666666704,3,986.75,0.021739130434782608,3632.469999999999,57136.68,0.06357509746803627,248359.49,79092.46,0.2154305035817236,0.3219007222685953
2025-01-01,South,Website,33303.490000000005,14551.629999999992,0.43694009246478344,145,89,374.1965168539326,1,769.51,0.011235955056179775,2556.939999999999,35860.43000000001,0.07130254712506232,408827.65,145325.52,0.08146095304463874,0.10013127769988363
2025-03-01,East,Physical Store,56630.14,25868.110000000004,0.45679050060621434,232,134,422.61298507462686,13,4444.49,0.09701492537313433,5561.039999999998,62191.18000000001,0.08941846737752841,256028.95,73083.91,0.2211864712955312,0.3539508217335389
2025-03-01,West,Marketplace,46378.080000000016,22290.370000000003,0.4806229580870962,201,117,396.3938461538463,10,5913.529999999999,0.08547008547008547,2452.7000000000007,48830.78000000001,0.05022856485192332,351996.38,94382.48,0.13175726409459101,0.23617063251569576
2025-06-01,Central,Mobile App,46134.92999999999,20006.579999999994,0.43365363294146103,202,104,443.6050961538461,6,1636.7500000000002,0.057692307692307696,6057.539999999998,52192.46999999998,0.11606156980116099,384507.22,116012.74,0.11998456101812599,0.1724515773009067
2025-04-01,South,Physical Store,36170.98,16832.170000000006,0.4653501232203276,159,88,411.03386363636366,6,2526.13,0.06818181818181818,2687.72,38858.700000000004,0.06916649296039239,251479.82,77653.35,0.14383253495250634,0.216760384452184
2025-11-01,West,Marketplace,44820.540000000015,20074.939999999995,0.44789598697382915,185,108,415.00500000000017,8,4714.619999999999,0.07407407407407407,3552.8499999999985,48373.39000000001,0.0734463720653028,462658.9,164573.51,0.09687599222667069,0.12198159959035931
2025-03-01,South,Website,38464.99999999998,17958.699999999997,0.46688418042376206,165,106,362.8773584905658,11,3518.02,0.10377358490566038,2395.2700000000004,40860.270000000004,0.05862100274912525,260261.58,72247.08,0.14779361594592633,0.24857336794788104
2025-04-01,East,Website,48198.410000000025,21754.839999999997,0.45136011748105354,219,128,376.5500781250002,9,3370.13,0.0703125,4452.530000000001,52650.94000000001,0.08456696119765383,353620.38,120161.45,0.13629986484376275,0.1810467500184127
2025-01-01,Central,Physical Store,58942.58000000001,29279.41000000001,0.49674462841633343,236,126,467.798253968254,3,975.0899999999999,0.023809523809523808,4626.23,63568.810000000005,0.07277515498559749,366822.88,94642.94,0.16068403366769274,0.3093670801012734
2025-05-01,South,Mobile App,45618.87,20640.499999999996,0.4524553107080468,171,105,434.4654285714286,8,5476.35,0.0761904761904762,4419.38,50038.25,0.08832003517309259,406447.71,127941.74,0.11223798013279494,0.16132733539500085
2025-10-01,West,Physical Store,39673.03,19355.48000000001,0.4878750123194526,171,94,422.05351063829784,6,3121.49,0.06382978723404255,2832.19,42505.22000000001,0.06663158077996066,385831.83,86767.46,0.1028246684572395,0.22307302760735429
2025-08-01,South,Physical Store,37132.079999999994,18251.290000000005,0.49152350204997963,159,98,378.898775510204,10,3967.4500000000003,0.10204081632653061,2441.97,39574.05000000002,0.061706345446068796,495131.69,169081.18,0.07499435150272848,0.10794394739852185
2025-08-01,Central,Website,32978.12999999999,15607.019999999995,0.47325363809288157,161,103,320.17601941747563,4,1469.37,0.038834951456310676,2851.7099999999996,35829.84000000001,0.07959036378616256,280700.06,78586.74,0.11748529729562576,0.19859609903655495
2025-07-01,East,Mobile App,39418.5,19324.17,0.4902309829141139,167,104,379.02403846153845,8,2429.9900000000002,0.07692307692307693,2170.28,41588.77999999998,0.05218426700663019,243656.36,74694.9,0.1617790727892348,0.25870802424261896
2025-12-01,South,Mobile App,47381.380000000005,22941.07,0.48417901715821693,187,111,426.85927927927935,8,4306.21,0.07207207207207207,2627.2399999999993,50008.61999999997,0.05253574283793475,499946.74,150243.54,0.0947728552045364,0.15269255503431295
2025-03-01,Central,Mobile App,42789.06000000001,19889.940000000002,0.4648370401219376,180,107,399.8977570093459,7,3170.0799999999995,0.06542056074766354,2943.0499999999993,45732.11000000001,0.06435412667379657,417098.22,129717.6,0.10258749126284934,0.1533326241003534
2025-04-01,North,Physical Store,33641.98000000001,15294.380000000005,0.4546218742178671,147,86,391.1858139534885,6,3496.1800000000003,0.06976744186046512,2328.2599999999998,35970.240000000005,0.06472739687030166,228463.4,72309.85,0.1472532580710959,0.21151170967717403
2025-08-01,East,Marketplace,59080.99000000002,28762.619999999995,0.48683375143172086,254,138,428.12311594202913,8,1962.54,0.057971014492753624,4768.710000000001,63849.70000000002,0.07468649030457464,433460.73,113072.83,0.13630067480392058,0.2543725137152753
2025-07-01,South,Marketplace,44778.399999999994,20538.39999999999,0.4586675718650062,196,114,392.7929824561403,9,4942.3,0.07894736842105263,3472.989999999999,48251.390000000014,0.07197699382339033,298891.3,74700.45,0.14981499963364606,0.2749434575025986
2025-02-01,South,Marketplace,38056.29999999998,17140.82,0.4504068971497494,154,86,442.51511627906956,4,1682.9099999999999,0.046511627906976744,3221.06,41277.35999999999,0.07803454484492227,464657.83,130575.45,0.08190177275179024,0.13127138370957175
2025-06-01,West,Physical Store,35629.36,17776.670000000002,0.49893318319498303,158,91,391.5314285714286,8,3464.19,0.08791208791208792,2071.18,37700.54000000001,0.05493767463277713,415803.36,96298.66,0.08568800406038085,0.18459934956519644
2025-01-01,East,Mobile App,50623.15,24398.389999999992,0.4819611185791479,212,122,414.9438524590164,2,331.33,0.01639344262295082,4313.08,54936.23000000001,0.07851066591209478,248359.49,79092.46,0.2038301415420043,0.3084793417729072
2025-01-01,South,Physical Store,45478.02,22127.69999999999,0.4865581219235136,182,101,450.2774257425742,4,873.6899999999999,0.039603960396039604,3614.4799999999996,49092.5,0.07362591027142638,408827.65,145325.52,0.11124007879604032,0.15226300239627555
2025-02-01,Central,Marketplace,43213.479999999996,19808.069999999992,0.45837710825418354,173,105,411.55695238095234,8,3635.7799999999997,0.0761904761904762,3913.94,47127.42,0.08305016485095089,251789.77,81218.81,0.17162524116845573,0.243885252689617
2025-11-01,South,Website,51779.37000000001,25180.68,0.48630719145482065,200,107,483.9193457943926,8,2483.4400000000005,0.07476635514018691,3371.39,55150.760000000024,0.061130435917836824,463085.59,155662.27,0.11181382258083221,0.1617648258630688
2025-09-01,Central,Mobile App,43740.540000000015,20760.54,0.4746292569776229,202,104,420.5821153846155,11,3613.7000000000003,0.10576923076923077,3307.5600000000004,47048.099999999984,0.0703016699930497,505440.39,111368.07,0.08653946314025283,0.18641375396017906
2025-12-01,West,Website,40367.43999999999,18229.120000000006,0.4515797880668185,164,104,388.14846153846145,8,2219.7799999999997,0.07692307692307693,3829.019999999998,44196.46000000001,0.08663635051314059,246224.3,69777.53,0.16394580063787365,0.26124627799235667
2025-02-01,North,Mobile App,31535.719999999998,15111.199999999995,0.4791772631162376,134,81,389.3298765432098,4,577.05,0.04938271604938271,2814.3099999999995,34350.030000000006,0.08193035057029059,380746.51,98119.09,0.08282602511576534,0.154008766285949
2025-07-01,West,Marketplace,45446.19,21076.620000000003,0.46377089036506697,198,113,402.1786725663717,12,7100.290000000001,0.10619469026548672,2708.44,48154.629999999976,0.056244643557639244,463763.91,164745.52,0.09799423590335006,0.12793440452887583
2025-07-01,Central,Marketplace,33711.54,14925.009999999991,0.4427270305657941,174,103,327.29650485436895,7,2477.0600000000004,0.06796116504854369,2346.57,36058.11,0.06507745414277122,518016.88,122720.54,0.06507807235934088,0.12161786445854941
2025-06-01,South,Mobile App,46699.729999999996,23142.43000000001,0.4955581113638133,201,110,424.54299999999995,5,926.08,0.045454545454545456,2257.1800000000003,48956.91000000001,0.046105442520780006,510837.65,147806.23,0.09141794854001069,0.1565727642197491
2025-11-01,East,Marketplace,59897.280000000006,28284.20000000001,0.47221175986622443,249,129,464.32000000000005,6,4382.110000000001,0.046511627906976744,4186.82,64084.10000000003,0.06533321057797485,350867.73,83431.8,0.1707118520132929,0.3390098259896108
2025-06-01,East,Marketplace,45938.76000000001,20586.340000000004,0.448125722157063,204,125,367.5100800000001,11,4212.88,0.088,3290.4300000000003,49229.19000000002,0.06683900344490737,408959.15,107820.37,0.11233092596167614,0.19093182484905222
2025-05-01,West,Marketplace,45467.63000000003,22091.070000000003,0.4858636792812819,175,98,463.9554081632656,9,2385.52,0.09183673469387756,3107.770000000001,48575.400000000016,0.06397826883566579,250477.56,62752.45,0.18152376604115764,0.35203517950295177
2025-09-01,East,Physical Store,45847.67,20723.33999999999,0.45200421308214767,210,123,372.74528455284553,10,5244.910000000001,0.08130081300813008,3850.3499999999995,49698.01999999999,0.0774749175118043,273725.31,76129.11,0.16749517974790126,0.2722130864264667
2025-10-01,North,Marketplace,41667.399999999994,20209.85999999999,0.4850281035053781,150,88,473.49318181818177,3,1608.2599999999998,0.03409090909090909,3205.0099999999993,44872.409999999996,0.0714249580087185,422778.24,115368.66,0.09855616031704942,0.17517634338476315
2025-06-01,North,Mobile App,26958.319999999996,11912.089999999995,0.4418706358556467,128,68,396.4458823529411,10,3570.0199999999995,0.14705882352941177,3857.0,30815.319999999996,0.12516501532354687,344412.14,98020.0,0.07827343136046248,0.12152713731891446
2025-10-01,East,Physical Store,55450.99999999998,25654.31,0.46264828407062114,228,117,473.94017094017073,9,3815.03,0.07692307692307693,4336.7699999999995,59787.77000000001,0.07253607217663409,470091.25,128731.62,0.11795794965339172,0.19928522611616323
2025-01-01,West,Marketplace,35758.479999999996,16977.959999999995,0.4747953492430326,156,99,361.19676767676765,5,2561.29,0.050505050505050504,1984.48,37742.95999999999,0.05257881204865756,405705.83,109443.69,0.08813893554351929,0.1551296378987221
2025-09-01,West,Mobile App,35911.70000000001,16504.019999999997,0.4595722285494697,167,97,370.2237113402063,8,2288.16,0.08247422680412371,3020.25,38931.95000000001,0.07757767078196698,457732.01,129195.97,0.07845573220889666,0.12774407746619337
2025-01-01,North,Website,43957.19,21586.180000000004,0.49107279150464356,173,96,457.88739583333336,3,1382.59,0.03125,2603.1899999999996,46560.38,0.05590998183434069,511031.21,145788.28,0.08601664465855226,0.14806526285926416
2025-07-01,North,Physical Store,48924.24000000003,23430.90000000001,0.4789221048707143,195,98,499.22693877551046,12,5047.62,0.12244897959183673,3433.6699999999996,52357.910000000025,0.06558073078165262,273188.13,88370.7,0.17908625824994676,0.2651433110748247
2025-03-01,North,Marketplace,32793.65999999999,15941.569999999996,0.4861174385536717,151,86,381.32162790697663,7,2233.94,0.08139534883720931,2565.8,35359.45999999999,0.07256332534490065,491036.87,176091.63,0.06678451660870188,0.09052997010704027
2025-04-01,West,Mobile App,36951.59,16911.550000000003,0.4576677214701723,169,100,369.5159,12,3739.1099999999997,0.12,3307.15,40258.73999999999,0.08214737967457503,325818.45,73513.95,0.11341159470864831,0.23004545395805834
2025-08-01,West,Mobile App,42760.079999999994,19449.059999999987,0.45484152508601455,196,104,411.15461538461534,9,3900.87,0.08653846153846154,6331.370000000001,49091.45000000001,0.12897093078326266,509498.98,164916.07,0.08392574210845329,0.11793307953554791
2025-10-01,South,Mobile App,41955.41,19175.30000000001,0.4570399860232568,177,116,361.68456896551726,3,859.6500000000001,0.02586206896551724,2998.379999999999,44953.790000000015,0.06669915929224206,382237.82,90854.7,0.10976258183975621,0.21105457395159535
2025-11-01,North,Physical Store,36615.04999999999,17567.42,0.4797868635984385,158,95,385.4215789473683,6,1767.27,0.06315789473684211,2692.2399999999993,39307.28999999999,0.06849212957698177,426444.89,96992.37,0.08586115312578839,0.1811216696736042
2025-11-01,Central,Marketplace,38636.310000000005,17950.620000000003,0.46460492733389913,162,94,411.0245744680852,8,2983.9300000000003,0.0851063829787234,3096.8699999999994,41733.179999999986,0.07420642280315089,251125.63,73390.13,0.15385251596979568,0.24459174551128335
2025-10-01,Central,Physical Store,44902.299999999996,21925.789999999994,0.4882999311839259,191,106,423.6066037735849,9,3635.74,0.08490566037735849,3443.2999999999993,48345.59999999999,0.07122261384696849,385435.55,108823.51,0.11649755711428278,0.20148026837215594
2025-09-01,South,Marketplace,40141.47000000001,18724.54,0.4664637343874053,183,103,389.72300970873795,3,1204.21,0.02912621359223301,3796.74,43938.20999999997,0.08641089384387762,486347.9,171586.46,0.08253653403253104,0.10912597649021957
2025-05-01,North,Website,34559.56999999999,16158.239999999993,0.4675474839530699,155,92,375.6474999999999,4,835.8299999999999,0.043478260869565216,3184.92,37744.490000000005,0.08438105800343307,515312.96,120427.42,0.06706520635537672,0.13417409423867083
2025-12-01,East,Physical Store,50724.93999999999,23519.300000000003,0.46366343656591824,238,129,393.21658914728675,9,3719.5499999999997,0.06976744186046512,4611.29,55336.23000000001,0.08333220387438753,377646.34,127319.13,0.13431863261272434,0.18472714980066235
2025-02-01,West,Mobile App,34525.52999999999,15464.18,0.44790565126733767,146,93,371.242258064516,4,1163.25,0.043010752688172046,3379.5699999999997,37905.09999999999,0.08915871479035804,453319.12,154104.01,0.07616164524452441,0.10034897858920089
2025-08-01,North,Physical Store,26114.959999999992,12073.61,0.46232542573299,120,71,367.8163380281689,7,4347.52,0.09859154929577464,2363.8900000000003,28478.84999999999,0.08300510729892538,250409.82,82311.5,0.10428888132262541,0.1466819338731526
